order_id,order_date,customer_id,product_name,category,region,country,quantity,unit_price,discount,total_sales
ORD09326,21-02-2023,CUST1412,Camera,Electronics,East,India,4,616.09,0.2,1971.49
ORD09327,28-07-2023,CUST5103,Mouse,Accessories,South,Germany,1,624.43,0.1,561.99
ORD09328,07-12-2024,CUST7977,Laptop,Electronics,West,USA,2,90.46,0.1,162.83
ORD09329,11-12-2023,CUST4367,Keyboard,Accessories,East,UK,3,321.7,0.15,820.33
ORD09330,21-08-2023,CUST7885,Smartwatch,Wearables,West,Australia,3,297.55,0.2,714.12
ORD09331,06-11-2023,CUST9080,Laptop,Electronics,West,Canada,4,677.66,0.2,2168.51
ORD09332,02-12-2023,CUST2600,Smartphone,Electronics,North,Canada,4,612.88,0.05,2328.94
ORD09333,31-08-2023,CUST5930,Printer,Office,East,India,4,223.42,0,893.68
ORD09334,04-09-2024,CUST8576,Laptop,Electronics,North,Canada,2,868.85,0.05,1650.82
ORD09335,24-03-2024,CUST7967,Smartwatch,Wearables,East,Australia,4,974.81,0,3899.24
ORD09336,29-07-2024,CUST4107,Tablet,Electronics,South,Germany,2,179.69,0.1,323.44
ORD09337,29-04-2023,CUST8516,Mouse,Accessories,South,USA,4,994.7,0.2,3183.04
ORD09338,11-03-2023,CUST8090,Headphones,Accessories,East,Germany,1,1335.8,0.15,1135.43
ORD09339,13-03-2024,CUST8935,Smartphone,Electronics,West,Australia,2,407.62,0.1,733.72
ORD09340,04-06-2023,CUST5817,Monitor,Electronics,North,India,3,685.8,0.15,1748.79
ORD09341,29-07-2024,CUST8429,Smartwatch,Wearables,South,Canada,3,1177.11,0.1,3178.2
ORD09342,19-09-2023,CUST2468,Smartphone,Electronics,East,UK,4,1313.72,0,5254.88
ORD09343,19-12-2024,CUST6044,Tablet,Electronics,South,USA,2,1332.9,0,2665.8
ORD09344,11-04-2023,CUST5510,Tablet,Electronics,South,USA,4,1222.25,0.2,3911.2
ORD09345,24-12-2024,CUST2488,Smartwatch,Wearables,East,UK,3,72.09,0.15,183.83
ORD09346,21-01-2023,CUST5559,Keyboard,Accessories,West,USA,2,1266.46,0.2,2026.34
ORD09347,19-12-2023,CUST9215,Mouse,Accessories,West,UK,1,618.93,0.05,587.98
ORD09348,23-02-2023,CUST2013,Monitor,Electronics,East,USA,4,48.43,0.2,154.98
ORD09349,05-10-2023,CUST7076,Tablet,Electronics,North,USA,4,554.76,0.15,1886.18
ORD09350,27-07-2024,CUST8018,Laptop,Electronics,South,UK,2,162.13,0.15,275.62
ORD09351,16-05-2023,CUST3456,Smartwatch,Wearables,West,Canada,3,1431.01,0.15,3649.08
ORD09352,06-07-2024,CUST7096,Monitor,Electronics,North,India,4,1402.91,0.1,5050.48
ORD09353,29-06-2023,CUST8611,Tablet,Electronics,North,Germany,4,830.42,0,3321.68
ORD09354,21-03-2024,CUST2695,Laptop,Electronics,South,India,2,444.72,0.2,711.55
ORD09355,16-10-2024,CUST2735,Camera,Electronics,North,Australia,1,143.7,0.1,129.33
ORD09356,03-07-2023,CUST7941,Monitor,Electronics,East,USA,1,116.18,0.2,92.94
ORD09357,05-12-2023,CUST7067,Smartwatch,Wearables,East,India,3,997.01,0,2991.03
ORD09358,06-07-2023,CUST2564,Camera,Electronics,South,Australia,3,903.26,0.05,2574.29
ORD09359,20-08-2023,CUST2924,Monitor,Electronics,South,USA,2,1081.16,0.1,1946.09
ORD09360,01-10-2023,CUST1271,Headphones,Accessories,North,India,4,1488.01,0.05,5654.44
ORD09361,27-11-2023,CUST6871,Keyboard,Accessories,East,India,4,956.69,0,3826.76
ORD09362,10-04-2023,CUST8949,Tablet,Electronics,North,Canada,2,1046.31,0.2,1674.1
ORD09363,31-07-2023,CUST3173,Mouse,Accessories,South,India,1,131.33,0,131.33
ORD09364,18-06-2024,CUST4200,Mouse,Accessories,South,UK,2,339.9,0,679.8
ORD09365,26-02-2023,CUST5693,Headphones,Accessories,West,Australia,4,988.01,0.05,3754.44
ORD09366,18-11-2024,CUST8300,Tablet,Electronics,North,UK,2,122.67,0,245.34
ORD09367,12-01-2023,CUST6959,Mouse,Accessories,West,Germany,4,68.48,0.15,232.83
ORD09368,02-05-2023,CUST2617,Keyboard,Accessories,North,Germany,4,347.75,0.15,1182.35
ORD09369,14-05-2024,CUST7322,Smartphone,Electronics,East,India,1,304.49,0.15,258.82
ORD09370,05-07-2024,CUST1725,Tablet,Electronics,West,UK,2,397.84,0,795.68
ORD09371,04-12-2023,CUST3340,Smartwatch,Wearables,South,India,4,1167.59,0.05,4436.84
ORD09372,27-03-2024,CUST8100,Smartwatch,Wearables,East,Australia,4,599.36,0.05,2277.57
ORD09373,17-12-2023,CUST4331,Camera,Electronics,East,Australia,4,319.42,0.1,1149.91
ORD09374,21-09-2023,CUST6643,Smartphone,Electronics,North,USA,2,503.92,0.1,907.06
ORD09375,15-04-2024,CUST9352,Smartwatch,Wearables,East,India,3,428.42,0.2,1028.21
ORD09376,08-12-2023,CUST2628,Mouse,Accessories,East,India,2,1033.08,0.05,1962.85
ORD09377,03-09-2024,CUST7596,Laptop,Electronics,East,USA,1,417.23,0.2,333.78
ORD09378,03-10-2023,CUST6414,Mouse,Accessories,North,India,3,1408.64,0.15,3592.03
ORD09379,09-01-2024,CUST3869,Camera,Electronics,South,India,1,139.03,0,139.03
ORD09380,04-02-2023,CUST8463,Camera,Electronics,North,USA,4,1127.77,0.15,3834.42
ORD09381,22-01-2024,CUST5365,Monitor,Electronics,East,Australia,1,1305.27,0.05,1240.01
ORD09382,02-12-2024,CUST2741,Camera,Electronics,West,USA,1,1413.32,0.05,1342.65
ORD09383,31-07-2023,CUST8063,Smartwatch,Wearables,North,Germany,4,739.56,0.2,2366.59
ORD09384,11-11-2023,CUST9491,Camera,Electronics,North,USA,2,814.65,0,1629.3
ORD09385,26-12-2024,CUST8655,Camera,Electronics,East,Australia,3,1037.48,0.15,2645.57
ORD09386,10-01-2024,CUST6085,Headphones,Accessories,West,UK,2,654.53,0.05,1243.61
ORD09387,10-11-2024,CUST8753,Mouse,Accessories,East,Australia,1,21.83,0.1,19.65
ORD09388,16-03-2023,CUST9699,Keyboard,Accessories,South,UK,4,233.41,0.15,793.59
ORD09389,15-01-2023,CUST8148,Smartphone,Electronics,North,Canada,4,1060.83,0.05,4031.15
ORD09390,20-09-2023,CUST1925,Monitor,Electronics,East,USA,1,723.16,0.05,687
ORD09391,04-07-2023,CUST7591,Camera,Electronics,West,Germany,2,579.89,0.1,1043.8
ORD09392,22-03-2023,CUST5893,Monitor,Electronics,North,Germany,1,1445.54,0,1445.54
ORD09393,13-10-2023,CUST8221,Mouse,Accessories,East,Canada,2,392.84,0.2,628.54
ORD09394,10-04-2023,CUST2620,Camera,Electronics,East,Canada,1,453.61,0.15,385.57
ORD09395,03-04-2023,CUST2276,Monitor,Electronics,East,Australia,4,491.01,0.05,1865.84
ORD09396,08-02-2023,CUST5641,Laptop,Electronics,North,UK,2,1274.4,0,2548.8
ORD09397,30-08-2024,CUST7788,Smartphone,Electronics,North,UK,2,171.91,0.15,292.25
ORD09398,13-09-2023,CUST3226,Headphones,Accessories,West,Germany,3,902.09,0.1,2435.64
ORD09399,13-11-2023,CUST9782,Tablet,Electronics,North,India,1,1217.89,0.1,1096.1
ORD09400,11-10-2023,CUST5170,Tablet,Electronics,West,Canada,3,419.17,0.05,1194.63
ORD09401,09-07-2023,CUST8639,Smartwatch,Wearables,South,Canada,1,1376.09,0.1,1238.48
ORD09402,02-08-2023,CUST3075,Printer,Office,South,Canada,2,64.82,0.05,123.16
ORD09403,21-05-2024,CUST8997,Smartwatch,Wearables,South,Canada,3,1201.43,0,3604.29
ORD09404,25-10-2024,CUST7847,Camera,Electronics,East,India,1,670.54,0.1,603.49
ORD09405,16-07-2023,CUST3185,Printer,Office,West,Canada,1,1339.99,0.05,1272.99
ORD09406,11-11-2024,CUST6697,Headphones,Accessories,East,USA,2,28.64,0.15,48.69
ORD09407,29-02-2024,CUST6092,Monitor,Electronics,South,Canada,2,332.96,0.15,566.03
ORD09408,06-04-2023,CUST3074,Camera,Electronics,South,USA,1,1327.36,0.05,1260.99
ORD09409,24-07-2023,CUST6110,Smartphone,Electronics,North,Germany,1,134.2,0,134.2
ORD09410,27-10-2023,CUST1257,Smartphone,Electronics,East,Germany,2,826.3,0.15,1404.71
ORD09411,18-04-2024,CUST8323,Printer,Office,West,Germany,3,336.69,0.2,808.06
ORD09412,16-07-2024,CUST7683,Headphones,Accessories,North,Canada,2,423.14,0,846.28
ORD09413,13-02-2024,CUST8608,Laptop,Electronics,West,Australia,4,1164.77,0.15,3960.22
ORD09414,15-09-2023,CUST3741,Printer,Office,North,Germany,1,859.41,0.1,773.47
ORD09415,12-10-2024,CUST3158,Printer,Office,North,Canada,2,993.04,0.2,1588.86
ORD09416,04-09-2024,CUST8462,Tablet,Electronics,East,UK,4,1356.09,0.15,4610.71
ORD09417,27-05-2024,CUST2235,Monitor,Electronics,West,UK,2,1094.32,0.05,2079.21
ORD09418,30-03-2024,CUST8229,Camera,Electronics,South,Germany,3,937.66,0,2812.98
ORD09419,07-01-2023,CUST7658,Camera,Electronics,South,India,4,462.19,0,1848.76
ORD09420,22-10-2024,CUST3335,Smartwatch,Wearables,East,Canada,4,159.88,0.15,543.59
ORD09421,22-06-2023,CUST2630,Tablet,Electronics,West,Canada,4,1464.43,0.1,5271.95
ORD09422,29-06-2024,CUST1263,Headphones,Accessories,East,Canada,1,1170.77,0.2,936.62
ORD09423,09-08-2023,CUST1333,Keyboard,Accessories,West,India,1,857.91,0.1,772.12
ORD09424,01-04-2024,CUST1435,Mouse,Accessories,South,Germany,2,135.98,0.2,217.57
ORD09425,11-01-2023,CUST1215,Monitor,Electronics,North,UK,2,873.04,0.05,1658.78
ORD09426,03-12-2024,CUST9964,Smartphone,Electronics,East,Australia,4,1325.67,0.05,5037.55
ORD09427,28-05-2024,CUST7436,Monitor,Electronics,West,Canada,3,1317.22,0,3951.66
ORD09428,26-05-2024,CUST5743,Monitor,Electronics,South,Canada,4,844.49,0.05,3209.06
ORD09429,21-11-2023,CUST4815,Smartwatch,Wearables,West,Germany,4,144.79,0.2,463.33
ORD09430,02-08-2023,CUST7392,Keyboard,Accessories,East,India,1,1423.94,0.05,1352.74
ORD09431,01-04-2023,CUST7848,Camera,Electronics,East,USA,3,83.42,0,250.26
ORD09432,16-06-2023,CUST5058,Keyboard,Accessories,South,Germany,3,411.47,0.05,1172.69
ORD09433,21-02-2024,CUST9134,Laptop,Electronics,South,Germany,4,421.99,0.2,1350.37
ORD09434,20-07-2023,CUST2127,Keyboard,Accessories,North,Australia,2,679.49,0.1,1223.08
ORD09435,23-09-2024,CUST6509,Smartphone,Electronics,West,Australia,2,581.23,0.2,929.97
ORD09436,17-04-2023,CUST3587,Tablet,Electronics,North,USA,2,478.94,0.15,814.2
ORD09437,19-11-2024,CUST1127,Mouse,Accessories,West,Australia,2,1328.63,0.15,2258.67
ORD09438,15-12-2023,CUST6600,Mouse,Accessories,South,Canada,4,488.97,0.1,1760.29
ORD09439,26-12-2023,CUST8488,Mouse,Accessories,North,Germany,2,773.18,0,1546.36
ORD09440,07-03-2023,CUST6535,Monitor,Electronics,North,India,4,147.1,0.05,558.98
ORD09441,10-11-2023,CUST4315,Keyboard,Accessories,South,Australia,3,1157.52,0.15,2951.68
ORD09442,21-01-2023,CUST1720,Smartwatch,Wearables,West,Australia,1,40.97,0.2,32.78
ORD09443,24-11-2024,CUST4880,Monitor,Electronics,West,Germany,3,593.27,0.2,1423.85
ORD09444,17-10-2023,CUST7243,Headphones,Accessories,South,USA,4,120.34,0.05,457.29
ORD09445,30-01-2024,CUST1375,Tablet,Electronics,West,India,1,97.71,0.1,87.94
ORD09446,15-02-2024,CUST5501,Monitor,Electronics,East,Australia,2,1150.9,0.15,1956.53
ORD09447,19-06-2024,CUST9604,Smartphone,Electronics,West,Germany,1,782.55,0.1,704.3
ORD09448,15-05-2023,CUST2378,Camera,Electronics,North,UK,2,286.81,0.15,487.58
ORD09449,21-10-2023,CUST4486,Laptop,Electronics,West,UK,2,583.57,0.1,1050.43
ORD09450,04-10-2023,CUST8432,Keyboard,Accessories,South,Germany,1,1087.13,0.15,924.06
ORD09451,19-03-2024,CUST2558,Mouse,Accessories,South,Canada,1,842.28,0.2,673.82
ORD09452,23-12-2023,CUST9732,Smartwatch,Wearables,North,USA,4,1142.03,0.2,3654.5
ORD09453,28-07-2024,CUST7957,Smartphone,Electronics,North,USA,3,285.91,0.1,771.96
ORD09454,14-09-2024,CUST7766,Laptop,Electronics,North,USA,1,373.46,0,373.46
ORD09455,25-10-2024,CUST3934,Keyboard,Accessories,East,Australia,3,777.41,0.2,1865.78
ORD09456,19-03-2023,CUST8827,Mouse,Accessories,North,India,2,678.52,0,1357.04
ORD09457,10-05-2024,CUST9270,Smartwatch,Wearables,East,Canada,2,637.05,0.2,1019.28
ORD09458,27-04-2023,CUST5975,Monitor,Electronics,North,Australia,3,669.53,0.15,1707.3
ORD09459,25-11-2023,CUST4734,Smartwatch,Wearables,South,Germany,3,27.34,0.05,77.92
ORD09460,01-03-2023,CUST7306,Laptop,Electronics,West,India,4,340.78,0.2,1090.5
ORD09461,16-09-2024,CUST3226,Smartwatch,Wearables,South,UK,2,1460.23,0.2,2336.37
ORD09462,21-07-2024,CUST1778,Headphones,Accessories,East,USA,2,355.6,0.05,675.64
ORD09463,25-04-2023,CUST2615,Smartphone,Electronics,East,Canada,2,1039.83,0.05,1975.68
ORD09464,24-06-2024,CUST9233,Headphones,Accessories,North,USA,2,750.89,0.1,1351.6
ORD09465,25-03-2024,CUST9632,Monitor,Electronics,West,Canada,4,508.96,0.1,1832.26
ORD09466,01-04-2024,CUST1310,Headphones,Accessories,North,UK,1,803.92,0,803.92
ORD09467,14-06-2023,CUST5502,Smartphone,Electronics,South,Australia,4,98.95,0.15,336.43
ORD09468,27-02-2023,CUST7862,Smartwatch,Wearables,North,India,1,864.75,0.15,735.04
ORD09469,04-09-2024,CUST4875,Printer,Office,North,Canada,4,235.34,0.2,753.09
ORD09470,21-08-2024,CUST3511,Camera,Electronics,West,UK,3,1347.5,0.1,3638.25
ORD09471,28-10-2024,CUST2890,Mouse,Accessories,North,UK,2,1451,0.15,2466.7
ORD09472,13-06-2023,CUST1397,Tablet,Electronics,West,UK,2,543.49,0.1,978.28
ORD09473,10-01-2024,CUST8159,Laptop,Electronics,East,Germany,4,614.35,0.05,2334.53
ORD09474,27-11-2024,CUST1927,Mouse,Accessories,South,Canada,4,1153.14,0.2,3690.05
ORD09475,03-10-2024,CUST9269,Headphones,Accessories,North,India,4,651.95,0.05,2477.41
ORD09476,11-07-2024,CUST5737,Camera,Electronics,North,Canada,4,45.87,0.05,174.31
ORD09477,26-02-2024,CUST5200,Laptop,Electronics,East,India,4,817.25,0.2,2615.2
ORD09478,05-09-2023,CUST8070,Monitor,Electronics,South,Canada,2,761.79,0.1,1371.22
ORD09479,11-11-2023,CUST9800,Mouse,Accessories,South,UK,1,908.11,0.2,726.49
ORD09480,10-05-2024,CUST8352,Monitor,Electronics,West,Australia,2,331.66,0.05,630.15
ORD09481,28-01-2024,CUST4135,Laptop,Electronics,North,UK,2,1439.14,0.05,2734.37
ORD09482,06-03-2023,CUST2751,Mouse,Accessories,North,Germany,4,487.78,0,1951.12
ORD09483,24-02-2024,CUST7500,Smartphone,Electronics,West,Germany,2,373.84,0.1,672.91
ORD09484,31-12-2023,CUST1266,Smartphone,Electronics,North,UK,2,533.81,0.2,854.1
ORD09485,14-06-2023,CUST6913,Mouse,Accessories,East,India,4,632.49,0.1,2276.96
ORD09486,04-07-2023,CUST6529,Monitor,Electronics,North,Australia,1,123.17,0.2,98.54
ORD09487,20-07-2023,CUST3013,Camera,Electronics,North,USA,3,538.5,0.1,1453.95
ORD09488,09-03-2024,CUST5159,Mouse,Accessories,West,UK,4,176.57,0,706.28
ORD09489,24-05-2024,CUST1068,Headphones,Accessories,South,Canada,1,625.91,0.15,532.02
ORD09490,28-08-2024,CUST9532,Printer,Office,East,Australia,1,380.52,0,380.52
ORD09491,29-03-2023,CUST4421,Monitor,Electronics,South,Canada,1,1342.04,0,1342.04
ORD09492,07-10-2024,CUST3087,Smartwatch,Wearables,North,India,4,778.57,0.1,2802.85
ORD09493,19-08-2024,CUST8996,Monitor,Electronics,East,USA,2,1453.99,0.1,2617.18
ORD09494,12-05-2023,CUST6722,Mouse,Accessories,East,India,3,1173.1,0.15,2991.4
ORD09495,09-10-2023,CUST7635,Printer,Office,East,USA,4,407.42,0.05,1548.2
ORD09496,27-10-2024,CUST7698,Laptop,Electronics,West,USA,4,972.28,0.15,3305.75
ORD09497,27-05-2024,CUST6599,Mouse,Accessories,East,Australia,2,1392.8,0.15,2367.76
ORD09498,18-05-2024,CUST6052,Camera,Electronics,East,USA,4,231.45,0.2,740.64
ORD09499,15-08-2023,CUST5486,Camera,Electronics,West,Germany,2,746,0.15,1268.2
ORD09500,22-10-2024,CUST1026,Laptop,Electronics,East,UK,4,704.87,0,2819.48
ORD09501,13-08-2024,CUST6910,Headphones,Accessories,West,USA,4,997.42,0.15,3391.23
ORD09502,15-11-2023,CUST3488,Headphones,Accessories,West,UK,3,801.49,0.1,2164.02
ORD09503,20-11-2024,CUST7856,Headphones,Accessories,East,Australia,1,1297.76,0.05,1232.87
ORD09504,17-12-2024,CUST3408,Smartphone,Electronics,South,UK,4,535.03,0.05,2033.11
ORD09505,22-01-2024,CUST8414,Tablet,Electronics,South,Canada,2,1287.68,0.2,2060.29
ORD09506,08-04-2023,CUST7094,Monitor,Electronics,South,UK,1,1338.37,0.15,1137.61
ORD09507,17-06-2024,CUST3082,Tablet,Electronics,North,USA,3,212.08,0,636.24
ORD09508,02-10-2024,CUST4444,Printer,Office,East,Germany,4,652.94,0.15,2220
ORD09509,23-04-2023,CUST3420,Keyboard,Accessories,South,India,3,1003.99,0.15,2560.17
ORD09510,06-10-2024,CUST2819,Smartphone,Electronics,West,Germany,1,502.74,0.05,477.6
ORD09511,03-10-2023,CUST7333,Monitor,Electronics,East,UK,1,573.93,0.15,487.84
ORD09512,07-12-2023,CUST1592,Smartwatch,Wearables,West,India,3,1111.81,0.05,3168.66
ORD09513,15-09-2023,CUST6072,Mouse,Accessories,North,Germany,1,813.93,0.15,691.84
ORD09514,29-07-2023,CUST4105,Printer,Office,West,Australia,3,283.67,0.15,723.36
ORD09515,17-10-2023,CUST3998,Smartwatch,Wearables,West,India,3,1151.58,0.05,3282
ORD09516,21-03-2023,CUST6864,Tablet,Electronics,East,Germany,2,1072.19,0,2144.38
ORD09517,12-10-2023,CUST9131,Headphones,Accessories,East,Australia,3,847.92,0,2543.76
ORD09518,22-05-2023,CUST9438,Smartphone,Electronics,East,Canada,4,341.05,0.05,1295.99
ORD09519,03-12-2024,CUST2550,Smartphone,Electronics,North,India,1,80.23,0,80.23
ORD09520,28-01-2023,CUST2798,Tablet,Electronics,West,UK,4,1202.57,0.1,4329.25
ORD09521,06-02-2023,CUST5973,Laptop,Electronics,West,USA,2,845.7,0.15,1437.69
ORD09522,09-04-2024,CUST7837,Laptop,Electronics,West,Germany,1,1346.9,0.1,1212.21
ORD09523,23-11-2023,CUST9891,Headphones,Accessories,North,UK,4,533.05,0.1,1918.98
ORD09524,29-03-2023,CUST1333,Headphones,Accessories,West,Australia,4,97.33,0.05,369.85
ORD09525,01-12-2023,CUST6877,Laptop,Electronics,West,India,4,1409.97,0.15,4793.9
ORD09526,02-11-2024,CUST6374,Headphones,Accessories,East,Australia,2,1345.87,0.05,2557.15
ORD09527,14-04-2024,CUST1005,Tablet,Electronics,South,Canada,1,1469.46,0.05,1395.99
ORD09528,27-05-2024,CUST5964,Laptop,Electronics,West,India,3,76.04,0,228.12
ORD09529,16-11-2024,CUST1620,Tablet,Electronics,South,Australia,1,27.53,0,27.53
ORD09530,16-08-2024,CUST6852,Headphones,Accessories,North,Australia,4,30.86,0.1,111.1
ORD09531,14-11-2023,CUST3582,Tablet,Electronics,West,Canada,3,600.12,0.05,1710.34
ORD09532,20-05-2023,CUST1892,Smartwatch,Wearables,North,Germany,1,38.11,0.05,36.2
ORD09533,15-07-2023,CUST2454,Smartwatch,Wearables,East,Canada,4,319.39,0.05,1213.68
ORD09534,08-09-2024,CUST1675,Keyboard,Accessories,West,USA,4,931.04,0.15,3165.54
ORD09535,07-12-2024,CUST4264,Laptop,Electronics,West,India,1,630.13,0.1,567.12
ORD09536,30-08-2024,CUST6289,Camera,Electronics,South,USA,2,224.55,0.15,381.74
ORD09537,18-07-2023,CUST6666,Monitor,Electronics,South,Canada,1,457.93,0,457.93
ORD09538,15-12-2023,CUST3090,Headphones,Accessories,West,USA,4,776.69,0.15,2640.75
ORD09539,18-01-2024,CUST7959,Laptop,Electronics,East,USA,4,92.39,0.15,314.13
ORD09540,13-10-2024,CUST9955,Laptop,Electronics,East,UK,2,760.44,0.05,1444.84
ORD09541,08-06-2024,CUST6940,Smartphone,Electronics,West,Germany,4,1123.11,0.15,3818.57
ORD09542,04-06-2023,CUST9710,Camera,Electronics,West,Canada,3,326.83,0.1,882.44
ORD09543,13-02-2023,CUST8608,Smartwatch,Wearables,West,Canada,3,679.14,0,2037.42
ORD09544,16-01-2024,CUST6126,Keyboard,Accessories,North,Canada,1,1045.1,0.15,888.33
ORD09545,08-05-2024,CUST2556,Laptop,Electronics,East,USA,2,93.23,0,186.46
ORD09546,20-12-2023,CUST1071,Headphones,Accessories,West,India,2,342.56,0.15,582.35
ORD09547,21-11-2023,CUST5555,Keyboard,Accessories,West,India,4,1329.02,0.2,4252.86
ORD09548,02-01-2024,CUST4721,Keyboard,Accessories,West,USA,3,528.14,0.2,1267.54
ORD09549,06-11-2024,CUST9793,Camera,Electronics,South,USA,4,831.78,0.2,2661.7
ORD09550,07-11-2024,CUST6319,Printer,Office,North,Canada,4,618.38,0.05,2349.84
ORD09551,23-08-2024,CUST3533,Camera,Electronics,West,India,4,709.1,0.05,2694.58
ORD09552,17-04-2023,CUST6700,Smartphone,Electronics,East,UK,3,1398.35,0.05,3985.3
ORD09553,17-11-2024,CUST4331,Keyboard,Accessories,South,USA,2,1481.71,0.2,2370.74
ORD09554,19-12-2023,CUST3729,Tablet,Electronics,West,Australia,1,388.93,0.05,369.48
ORD09555,16-12-2024,CUST5770,Keyboard,Accessories,West,Canada,2,662.71,0,1325.42
ORD09556,10-12-2024,CUST7943,Keyboard,Accessories,East,USA,1,1182.46,0.15,1005.09
ORD09557,26-09-2023,CUST7694,Monitor,Electronics,West,India,3,1012.95,0.2,2431.08
ORD09558,07-09-2024,CUST9948,Camera,Electronics,North,USA,2,103.52,0.15,175.98
ORD09559,07-01-2023,CUST4012,Laptop,Electronics,East,Germany,1,542.63,0.05,515.5
ORD09560,15-02-2024,CUST1497,Smartwatch,Wearables,South,Australia,1,819.01,0.15,696.16
ORD09561,13-01-2023,CUST2540,Headphones,Accessories,South,Canada,2,475.78,0.05,903.98
ORD09562,22-10-2023,CUST8229,Keyboard,Accessories,South,India,2,121.49,0.2,194.38
ORD09563,01-06-2024,CUST2360,Mouse,Accessories,South,UK,1,102.71,0,102.71
ORD09564,05-07-2023,CUST1733,Keyboard,Accessories,East,UK,2,1202.95,0.2,1924.72
ORD09565,24-02-2023,CUST3974,Camera,Electronics,South,Canada,1,1200.52,0.2,960.42
ORD09566,29-10-2024,CUST2785,Mouse,Accessories,North,India,3,814.16,0.05,2320.36
ORD09567,26-07-2024,CUST8080,Smartwatch,Wearables,East,USA,1,647.45,0.05,615.08
ORD09568,21-09-2023,CUST8435,Laptop,Electronics,West,UK,1,1391.89,0.15,1183.11
ORD09569,19-08-2023,CUST2725,Headphones,Accessories,North,USA,4,588.74,0.05,2237.21
ORD09570,23-12-2024,CUST5802,Laptop,Electronics,North,India,2,1168.56,0.2,1869.7
ORD09571,01-10-2024,CUST9173,Headphones,Accessories,West,USA,1,1265.42,0.2,1012.34
ORD09572,26-03-2024,CUST6388,Smartphone,Electronics,West,USA,1,1460.4,0.1,1314.36
ORD09573,04-03-2023,CUST2788,Mouse,Accessories,South,Germany,4,1055,0.05,4009
ORD09574,18-06-2024,CUST6749,Mouse,Accessories,South,Australia,1,331.2,0.15,281.52
ORD09575,05-01-2024,CUST2838,Printer,Office,North,USA,1,931.94,0.1,838.75
ORD09576,15-03-2024,CUST8405,Keyboard,Accessories,East,USA,4,791.99,0.1,2851.16
ORD09577,14-05-2024,CUST4627,Smartwatch,Wearables,West,Canada,4,1449.1,0,5796.4
ORD09578,06-02-2023,CUST6645,Headphones,Accessories,West,Australia,1,1482.02,0.2,1185.62
ORD09579,20-07-2024,CUST5590,Printer,Office,West,Germany,2,1263.3,0.15,2147.61
ORD09580,15-01-2023,CUST2787,Camera,Electronics,West,India,3,228.37,0.05,650.85
ORD09581,18-09-2024,CUST9611,Smartwatch,Wearables,East,India,4,868.4,0.15,2952.56
ORD09582,14-11-2023,CUST3809,Printer,Office,East,Germany,4,626.17,0.15,2128.98
ORD09583,30-09-2023,CUST7308,Smartwatch,Wearables,East,Canada,3,519.18,0.1,1401.79
ORD09584,02-08-2024,CUST8135,Printer,Office,East,India,4,1478.6,0,5914.4
ORD09585,30-08-2024,CUST9379,Tablet,Electronics,South,India,4,124.87,0.05,474.51
ORD09586,04-11-2024,CUST5768,Printer,Office,West,Australia,3,1160.71,0.15,2959.81
ORD09587,20-06-2024,CUST6889,Monitor,Electronics,North,Germany,2,1010.45,0.05,1919.86
ORD09588,07-10-2023,CUST5855,Monitor,Electronics,South,India,2,216.62,0,433.24
ORD09589,18-10-2023,CUST5880,Printer,Office,South,Australia,4,813.74,0.15,2766.72
ORD09590,21-08-2024,CUST4551,Monitor,Electronics,South,UK,2,985.51,0.15,1675.37
ORD09591,18-05-2023,CUST9274,Tablet,Electronics,North,USA,3,885.63,0.05,2524.05
ORD09592,31-05-2023,CUST4692,Printer,Office,West,USA,4,1252.62,0.1,4509.43
ORD09593,04-09-2023,CUST8204,Smartwatch,Wearables,South,India,2,1256.79,0.2,2010.86
ORD09594,05-12-2024,CUST1725,Smartphone,Electronics,West,UK,4,565.08,0,2260.32
ORD09595,03-06-2023,CUST5348,Tablet,Electronics,South,Germany,3,676.68,0.05,1928.54
ORD09596,21-05-2024,CUST8492,Mouse,Accessories,North,Australia,2,663.18,0,1326.36
ORD09597,06-05-2023,CUST8894,Printer,Office,South,UK,3,1186.33,0.05,3381.04
ORD09598,06-04-2024,CUST3672,Monitor,Electronics,West,Germany,4,1403.02,0.1,5050.87
ORD09599,13-04-2024,CUST5121,Camera,Electronics,South,Germany,1,102.28,0.1,92.05
ORD09600,27-03-2024,CUST9141,Laptop,Electronics,South,India,4,518.94,0.1,1868.18
ORD09601,24-02-2024,CUST7080,Tablet,Electronics,West,UK,2,1194.99,0.05,2270.48
ORD09602,24-07-2024,CUST4215,Headphones,Accessories,North,Germany,3,1250.62,0.1,3376.67
ORD09603,11-10-2023,CUST4182,Laptop,Electronics,East,Germany,1,974.96,0.1,877.46
ORD09604,08-02-2024,CUST2351,Smartwatch,Wearables,North,Australia,4,1127.3,0.05,4283.74
ORD09605,08-09-2023,CUST5262,Monitor,Electronics,South,Australia,2,71.58,0.15,121.69
ORD09606,30-08-2024,CUST6538,Mouse,Accessories,North,Canada,3,1416.46,0.05,4036.91
ORD09607,02-10-2023,CUST6534,Laptop,Electronics,West,USA,2,1288.39,0.2,2061.42
ORD09608,03-01-2023,CUST4233,Headphones,Accessories,East,UK,2,1211.94,0.2,1939.1
ORD09609,24-04-2024,CUST6282,Printer,Office,West,Canada,4,959.8,0.05,3647.24
ORD09610,25-10-2023,CUST7442,Tablet,Electronics,West,USA,1,51.71,0,51.71
